player_name,total_minutes,seasons_count,last_team,last_league,last_position,reliability,npg_per90,npxG_per90,shots_per90,assists_per90,xA_per90,key_passes_per90,xGChain_per90,xGBuildup_per90,xG_per_shot,cluster,similarity_to_salah
Rio Ngumoha,515,1,Liverpool,Premier League,M S,Low,0.34951456310679613,0.2134564764146666,2.796116504854369,0.17475728155339806,0.37155518926752423,2.796116504854369,0.8351740435633844,0.2891026781058138,0.07634033705107868,2,0.7022751879290831
Remy Labeau Lascary,1803,2,Brest,Ligue 1,F M S,High,0.3540350458934319,0.41542078992837034,2.424603647633806,0.09655501251639051,0.1920015294189632,0.9548217904398616,0.6643360339008323,0.1250157077036401,0.17425996731011467,0,0.7021432476829945
Martial Godo,1602,1,Strasbourg,Ligue 1,M S,Medium,0.5617977528089887,0.48387738760937465,2.303370786516854,0.056179775280898875,0.12692953072739452,1.2359550561797754,0.8588814691462544,0.28488031222244325,0.21007359754748464,0,0.7005469949761806
Gonzalo García,923,1,Real Madrid,La Liga,F S,Medium,0.5850487540628385,0.5137950270350937,2.047670639219935,0.09750812567713976,0.15942569047148022,1.267605633802817,0.7872717181787718,0.18946684626529428,0.2509168306631701,0,0.69874291684659
Lukas Daschner,393,1,Bochum,Bundesliga,M S,Low,0.22900763358778628,0.5216854394107829,2.0610687022900764,0.22900763358778628,0.29167070672029755,1.3740458015267174,0.9537934472087686,0.29493784332889644,0.3373114617748393,0,0.6987378147322151
Largie Ramazani,1200,1,Valencia,La Liga,F M S,Medium,0.225,0.3178789383731782,3.825,0.07500000000000001,0.18422227723058313,1.275,0.7413030134048313,0.2972374371718615,0.12682781821372463,0,0.6969767771482576
Senny Mayulu,1704,1,Paris Saint Germain,Ligue 1,D F M S,Medium,0.2112676056338028,0.2544747359237411,1.8485915492957747,0.2112676056338028,0.2123416098766029,2.0598591549295775,0.6138824457368276,0.27059098928642106,0.13765871429017612,4,0.6931030322158267
Quentin Ndjantou,344,1,Paris Saint Germain,Ligue 1,M S,Low,0.2616279069767442,0.38378325605028585,2.354651162790698,0.2616279069767442,0.08270154810012424,1.3081395348837208,0.8265639975840269,0.4208938935554999,0.16298943219913375,0,0.6927854788430725
Ado Onaiwu,894,1,Auxerre,Ligue 1,F M S,Low,0.40268456375838924,0.41480104835866477,2.315436241610738,0.10067114093959731,0.12480631320668548,1.0067114093959733,0.6556833329791791,0.26619754681651225,0.17914596001577118,0,0.6920785489686152
Mathis Cherki,3842,2,Manchester City,Premier League,F M S,High,0.2727272727272727,0.233347400768914,2.3863636363636362,0.5454545454545454,0.5309305762663693,3.1468531468531467,0.982200905491787,0.5218298744012999,0.10056879729771416,2,0.6920096182591344
Nelson Weiper,1171,2,Mainz 05,Bundesliga,F S,Medium,0.20889748549323017,0.5796478004906348,2.733075435203095,0.1392649903288201,0.18811720474199817,1.3056092843326885,0.7067926430739678,0.08489343742308579,0.21223717610934958,0,0.6911182110916926
Domenico Berardi,1995,1,Sassuolo,Serie A,F M S,High,0.27067669172932335,0.2029914183584147,1.8045112781954886,0.18045112781954886,0.2281928066920517,1.488721804511278,0.5879824373282884,0.30703714669198917,0.16958848920185118,4,0.6900650113037532
Julio Enciso,3086,2,Strasbourg,Ligue 1,F M S,High,0.11358855700462768,0.2873529966013192,3.2372738746318888,0.26503996634413124,0.1956264339669517,1.2747160286074883,0.6564921373991177,0.25923112450425345,0.10186718906299722,4,0.6894691302384884
Lucas Stassin,1916,1,Saint-Etienne,Ligue 1,F S,High,0.5636743215031316,0.3949970070715985,2.066805845511482,0.1878914405010438,0.18079884434391072,0.8455114822546972,0.5876263945036818,0.17220143784840822,0.19111471352252093,0,0.6872706908238028
Loïs Openda,3120,2,Juventus,Serie A,F M S,High,0.2814430630768058,0.3798823687416637,2.9997711845015638,0.13728929906185647,0.12391965203518525,1.0433986728701092,0.6048948767380969,0.1477957072529049,0.1327914207259942,3,0.6864741559411887
Nick Woltemade,3557,2,Newcastle United,Premier League,F M S,High,0.41715592361411535,0.44545664136433777,1.9801001174216675,0.12792781657499538,0.19948859709257966,1.4127680613064706,0.6604816348908192,0.18125529288020803,0.2603576664628916,0,0.6863737886943241
Sebastian Nanasi,3205,2,Strasbourg,Ligue 1,M S,High,0.3831445270221516,0.3130921888329076,1.3702287322317628,0.16884335089111768,0.2364177415723326,1.5390720831228804,0.7157101642222956,0.3177092025663027,0.22539369079515617,0,0.6860193297408516
Sambou Soumano,891,1,Lorient,Ligue 1,F S,Low,0.4040404040404041,0.6108301497920595,2.8282828282828287,0.20202020202020204,0.1825001004217851,1.01010101010101,0.5881591201430619,0.03841984396179517,0.24311834294348955,0,0.6858659244061489
Caleb Ekuban,1470,2,Genoa,Serie A,F M S,Medium,0.31652989449003516,0.4527252730460355,2.8619577960140683,0.22420867526377491,0.12778205626752284,1.1474208675263775,0.5321153078625658,0.07977158203366205,0.15705180707110666,0,0.6809319362363849
Alexandre Lacazette,2092,1,Lyon,Ligue 1,F S,High,0.43021032504780116,0.5784166300487679,2.5382409177820273,0.08604206500956023,0.16282277060209646,1.118546845124283,0.8883020485329298,0.251415534849576,0.30517871235891925,0,0.6798735341888147
Mitchel Bakker,1144,1,Lille,Ligue 1,D F M S,Medium,0.23601398601398602,0.2491789867684662,1.8094405594405594,0.15734265734265734,0.21037488038508367,1.8094405594405594,0.6478344193184292,0.36480473881991177,0.13771051249426344,4,0.6783942526065063
Kenan Yildiz,5291,2,Juventus,Serie A,F M S,High,0.2732831413002787,0.2065814140494384,2.729087808327441,0.17220581506592905,0.2873172027187009,2.2611372239091554,0.6321675280024365,0.27930657148367716,0.08557901164527823,4,0.6780962991469801
Igor Matanovic,1811,2,Freiburg,Bundesliga,F S,High,0.5535307517084282,0.44656056447213427,3.0649202733485192,0.10250569476082004,0.11643270942210672,1.1685649202733486,0.5868094885342059,0.13371951572580054,0.17354718598838018,0,0.6779777679542338
Dennis Man,1997,1,Parma Calcio 1913,Serie A,F M S,High,0.1802704056084126,0.3156746662761428,2.2083124687030544,0.1802704056084126,0.2093550974655193,2.028042063094642,0.5657964432402199,0.14959595188065714,0.14294836928649823,4,0.6757237949504014
Emanuel Emegha,2758,2,Strasbourg,Ligue 1,F S,High,0.5969107251941704,0.7206903972508321,2.583995113011607,0.17278994676673357,0.11248540046761951,0.6833056985775373,0.855862266066364,0.11741122323865248,0.2817008001185965,0,0.6757030921783802
Stephan El Shaarawy,1698,2,Roma,Serie A,F M S,Medium,0.20633850303438975,0.2666491665252543,2.451786918408631,0.3155765340525961,0.16571446433311687,1.456507080242751,0.7257759540378846,0.42397897315493566,0.1086009278666833,4,0.6755466242076467
Ludovic Blas,3853,2,Rennes,Ligue 1,D F M S,High,0.20728754503041397,0.20431938402527197,2.460875214079017,0.2763833933738853,0.305320070787533,2.2748479300773634,0.6489659203110282,0.3049788905397521,0.0992661294688372,2,0.673950219439844
Michael Gregoritsch,1528,2,Augsburg,Bundesliga,F S,Medium,0.421994884910486,0.4503410175452224,2.6726342710997444,0.17902813299232737,0.11058434615354709,0.6521739130434783,0.6238700876303036,0.22307261431594488,0.18338036584017164,0,0.672066746959401
Paul Mendy,326,1,Cagliari,Serie A,F S,Low,0.5521472392638037,0.6595475633165863,4.141104294478527,0.0,0.07101398075650805,1.6564417177914115,0.7513684053773895,0.2276090852504859,0.15926852269719044,0,0.6703784668361186
Anthony Gordon,4362,2,Newcastle United,Premier League,F M S,High,0.16290856433595366,0.29351537104119596,2.21555647496897,0.1396359122879603,0.17627989146573317,1.5546131568059578,0.5394913183477426,0.2113151496627288,0.1688338859957214,4,0.6702204970577159
Gonçalo Guedes,2801,2,Real Sociedad,La Liga,F M S,High,0.33136457774027767,0.23493021719321713,2.3333589015877885,0.24852343330520824,0.13161279117809835,1.2150034517143513,0.5706118015347974,0.3131559432007797,0.09993361908217177,4,0.6673578532159996
Xavi Simons,3939,2,Tottenham,Premier League,F M S,High,0.2567906870577494,0.19760465935634522,2.1056836338735447,0.25165487331659436,0.24652381847701635,1.9002510842273452,0.590169979923691,0.2764346035835336,0.09430655285897663,4,0.6671752752264059
Patrik Schick,3680,2,Bayer Leverkusen,Bundesliga,F M S,High,0.7533632286995515,0.7015144688599312,3.400896860986547,0.08071748878923767,0.10510828385104513,0.6134529147982063,0.787199397218067,0.14663629860120236,0.2430304989083604,0,0.6656211334354314
Isco,1565,1,Real Betis,La Liga,M S,Medium,0.23003194888178913,0.25158208094465845,2.5303514376996805,0.46006389776357826,0.29060459555909274,3.5079872204472844,0.6650259206755854,0.32233506597031036,0.20078178732232613,2,0.6653977081950426
Morgan Guilavogui,2272,2,Lens,Ligue 1,M S,High,0.2738145195132186,0.4114471238451974,2.020562316407889,0.07553503986571548,0.1711818117975088,1.5390264372639528,0.6506673009238396,0.24194231381513992,0.20365408738106805,0,0.6652186621143947
Serhou Guirassy,4974,2,Borussia Dortmund,Bundesliga,F S,High,0.614500044919594,0.706533319559027,3.137184439852664,0.052555924894438964,0.1025108192162877,0.8085526906836763,0.85386784244558,0.18127640135895504,0.255880155187317,0,0.6640467397813425
Alvaro Rodríguez,3030,2,Elche,La Liga,F S,High,0.27027027027027023,0.4155213559499463,2.9541169076052793,0.1571338780641106,0.1373948332444442,1.1313639220615963,0.536657081130192,0.11079741843831492,0.13848110058740065,3,0.6639606097347999
Ethan Nwaneri,1217,2,Marseille,Ligue 1,M S,Medium,0.44982698961937717,0.19955088564913373,2.439446366782007,0.22491349480968859,0.16516968833482387,1.5397923875432526,0.5722306002331028,0.3492748909098157,0.08184775665005839,4,0.6638473297811023
Mousa Al Tamari,3961,2,Rennes,Ligue 1,D F M S,High,0.20873598763045997,0.21213244397924097,2.405433762217682,0.16897675189132474,0.18725945536826674,1.2822353525871113,0.5709947587488053,0.21915418516522156,0.09039473503166982,4,0.6637687009179543
Andrej Ilic,3192,2,Union Berlin,Bundesliga,F M S,High,0.29388244702119154,0.42833017176393273,2.77688924430228,0.2698920431827269,0.1507547484976692,1.0435825669732108,0.5031204862785977,0.08252452180327259,0.17010048254444082,0,0.6633286766981634
Facundo Buonanotte,1498,1,Leicester,Premier League,F M S,Medium,0.30040053404539385,0.2620066905292236,2.162883845126836,0.12016021361815754,0.20143170351130224,1.502002670226969,0.46623580330592373,0.18601671593619365,0.12113766123851141,4,0.6623658832273783
Ross Barkley,1325,2,Aston Villa,Premier League,M S,Medium,0.3971886237332462,0.2678536749394667,2.265446224256293,0.13239620791108206,0.20634652417878938,1.2651193200392286,0.7412061597174627,0.486521083988242,0.11581440079211726,4,0.661681902328742
Williot Swedberg,2566,2,Celta Vigo,La Liga,F M S,High,0.320841665942092,0.37252689228556635,1.9015737761933746,0.35214329188766197,0.15121644841222523,0.8920963394487437,0.6331561762558079,0.24615535643588213,0.1995398323978534,0,0.6582451091517859
Ibrahim Maza,1845,1,Bayer Leverkusen,Bundesliga,M S,High,0.14634146341463414,0.29339904438068226,2.5853658536585367,0.1951219512195122,0.21417333576373937,1.3658536585365855,0.8744729495630031,0.47315123786286617,0.11348453603403748,4,0.656860307936948
Yoane Wissa,3435,2,Newcastle United,Premier League,F S,High,0.4869308600337269,0.6267821530004238,2.6876053962900506,0.10118043844856663,0.092615462120302,0.8031197301854974,0.8390230663720688,0.17856631695778183,0.23358532680928967,0,0.6566484622540457
Ange-Yoan Bonny,3692,2,Inter,Serie A,F S,High,0.232367758186398,0.27919721215264287,2.0516372795969775,0.2040302267002519,0.1724913168067502,1.1618387909319898,0.5349519851404038,0.14718884185557102,0.1644401675448396,3,0.6543109447531373
Paul Nebel,4434,2,Mainz 05,Bundesliga,M S,High,0.29511173888916914,0.24482429551123872,1.5255006810270897,0.11804469555566764,0.1996349749217218,1.5663623064117438,0.6411204443429743,0.24831573788159514,0.16238681885874692,4,0.6540761884504178
Alexander Sørloth,3480,2,Atletico Madrid,La Liga,F S,High,0.7993700787401575,0.8418005535499318,3.7190551181102363,0.04535433070866142,0.06427231343243066,0.5782677165354332,0.9392233097124991,0.12948385376219204,0.22560740451809388,0,0.6534507472026296
Arda Güler,3328,2,Real Madrid,La Liga,F M S,High,0.18715882505848713,0.23426006941867047,2.345334026514167,0.356771510267741,0.4031088367752849,2.959448921237328,0.7652810117491762,0.3718978663761685,0.09960688049080547,2,0.6531596036164256
Ollie Watkins,5574,2,Aston Villa,Premier League,F S,High,0.4856372004443739,0.58054752846047,2.6817171877479766,0.16783050309474687,0.10564653346262702,0.7677352801142675,0.6582229766862281,0.12450814077857077,0.2247139155236552,0,0.6524043921158801
Evann Guessand,3529,2,"Aston Villa,Crystal Palace",Premier League,M S,High,0.3172386272944932,0.28977984635357085,1.7897047086991222,0.25139664804469275,0.1859060594929473,0.9158020750199521,0.5818608735486603,0.16875041778446886,0.16290969063864666,3,0.6513503590204628
Kevin De Bruyne,2882,2,Napoli,Serie A,M S,High,0.18419395465994962,0.20077063581306295,2.5716309823677586,0.26920654911838793,0.39569447145319925,2.8904282115869018,0.8124692481268028,0.4350123325009743,0.11252776791471258,2,0.6510857747198618
Gabriel Jesus,976,2,Arsenal,Premier League,F S,Medium,0.5652477320307049,0.6988659865805842,3.6636427076064204,0.0,0.06818975026238988,0.9839497557571529,0.8716644404686088,0.3046767905988813,0.18737438149501492,0,0.6471234492319955
Hákon Haraldsson,4308,2,Lille,Ligue 1,F M S,High,0.27343156615524833,0.26645216659349763,1.7773051800091142,0.10025824092359108,0.17221926055485293,1.8456630715479263,0.6465760214794974,0.30865497047628526,0.14977169403198112,4,0.6465437503524137
Adama Traoré,2087,2,"Fulham,West Ham",Premier League,M S,High,0.08300668664975788,0.27056167618123955,1.9817846437629698,0.2905234032741526,0.2881526264710129,1.940281300438091,0.7359910496225606,0.24743413681592574,0.13630582012017453,4,0.6462797424523935
Thomas Müller,1205,1,Bayern Munich,Bundesliga,F M S,Medium,0.07468879668049792,0.3302722946891399,2.240663900414938,0.2987551867219917,0.30576841525455234,2.6141078838174274,1.0182742541694543,0.5842298732073475,0.14739930188904207,2,0.6453526106250534
Adam Hlozek,1890,1,Hoffenheim,Bundesliga,F M S,High,0.38095238095238093,0.27878701935211814,2.8095238095238093,0.14285714285714285,0.13372156689209597,1.0,0.5503513071508634,0.2251231995012079,0.09922927807448274,3,0.6443810932778734
Andu Kelati,276,1,Holstein Kiel,Bundesliga,M S,Low,0.32608695652173914,0.19986468448263142,1.956521739130435,0.32608695652173914,0.1773554849964769,1.3043478260869565,0.6306214282370131,0.26205342424952466,0.10215306095778942,4,0.6442921514620907
Rodrigo Riquelme,788,1,Real Betis,La Liga,M S,Low,0.11421319796954314,0.3026256524735523,2.7411167512690353,0.11421319796954314,0.16748425965599223,1.598984771573604,0.752733898949502,0.3084558770084177,0.1104023213653515,4,0.6433230833271426
Enzo Fernández,6090,2,Chelsea,Premier League,M S,High,0.20938601912101493,0.2503051521217497,1.871387545894071,0.1570395143407612,0.2462893575343247,2.1200334436002763,0.7292704486888958,0.40470352384925923,0.14422195592117937,4,0.6422942323876937
Niclas Füllkrug,1817,2,AC Milan,Serie A,F S,High,0.18411552346570398,0.2905897537199276,2.046931407942238,0.08664259927797834,0.23781067396544378,1.4729241877256318,0.6098383303650988,0.24163179371223553,0.15814693481896422,4,0.6422546651805067
Bruno Fernandes,6116,2,Manchester United,Premier League,M,High,0.14702679154868217,0.2196943751185162,2.643214985841864,0.47375299499019813,0.42375010761416726,3.4404269222391632,0.7404706479013501,0.3688667932222207,0.12390722820274029,2,0.6406587293209541
Artem Dovbyk,2818,2,Roma,Serie A,F S,High,0.4254039188724648,0.5168134163381278,2.413200412512891,0.10055001718803712,0.14039438035071472,1.1988655895496736,0.6096516661352364,0.13366148241399572,0.23259392377041815,0,0.6401565423888621
Jhon Durán,563,1,Aston Villa,Premier League,F S,Low,1.119005328596803,0.8152085148975862,4.9555950266429845,0.0,0.03751280477690654,0.6394316163410302,0.9092051002856998,0.22754271073038582,0.16450265013883192,0,0.6399179438264793
Álvaro García,4704,2,Rayo Vallecano,La Liga,F M S,High,0.15473518315105783,0.27722714947863675,2.230765557094417,0.1934189789388223,0.25638818491012405,1.702087014661636,0.5898606927304046,0.12351158258861744,0.12644312544087927,4,0.6384208469852839
Osame Sahraoui,1722,2,Lille,Ligue 1,M S,Medium,0.20790868324500608,0.21492218558478732,1.858948226661231,0.2690582959641255,0.21913918865866625,1.9690175295556458,0.7660809472731751,0.4239392702464322,0.11673997478459348,4,0.637866168767038
Tammy Abraham,1174,1,"AC Milan,Roma",Serie A,F S,Medium,0.15332197614991486,0.4768454180506821,2.1465076660988074,0.3066439522998297,0.19102218740951316,1.149914821124361,0.758890061682087,0.1658458724535456,0.27652790231098023,0,0.6367361927442985
Malik Tillman,1681,1,Bayer Leverkusen,Bundesliga,M S,Medium,0.32123735871505055,0.27425254813125627,1.8203450327186197,0.05353955978584176,0.19299978411389138,1.4455681142177275,0.6735913377479029,0.27082876506738546,0.15065965144073262,4,0.6346052638317173
Claudio Echeverri,606,1,Girona,La Liga,F M S,Low,0.1485148514851485,0.3149290029697194,3.118811881188119,0.1485148514851485,0.16163211583279738,1.188118811881188,0.6044662911629323,0.2141601837581337,0.10097723587283067,4,0.6342545003834484
Ismaila Sarr,4919,2,Crystal Palace,Premier League,F M S,High,0.25529578624696897,0.39337473810564466,1.9600128105412455,0.11941254518003387,0.21094231390987703,1.1158896463375578,0.6605586622720091,0.18599232394733486,0.22451834724598152,0,0.6333818463172736
Valentín Castellanos,4534,2,Lazio,Serie A,F S,High,0.3197946996989587,0.4499194212046438,3.473325766174801,0.11992301238710948,0.13048696177202443,0.9060849824803828,0.5771225052083909,0.12307125332793364,0.13894501698575848,0,0.6306409088045772
Matìas Soulè Malvano,4014,2,Roma,Serie A,F M S,High,0.2463998247823468,0.1881613899286495,2.1091825001368885,0.2217598423041121,0.236966660905517,2.1141104966325357,0.6694645241938304,0.3590607081569964,0.08920425201241146,4,0.6297751231943479
Tiago Tomás,2915,2,VfB Stuttgart,Bundesliga,F M S,High,0.34845132743362833,0.3550214784198668,2.4391592920353986,0.13511378002528449,0.11891544508358039,0.931573957016435,0.5537062098920303,0.1690377157968004,0.14255921444603614,3,0.6297074518324804
Kike Barja,665,2,Osasuna,La Liga,M S,Low,0.29712776493892373,0.2064062626377491,1.663915483657973,0.41597887091449326,0.2738625580090113,2.6741498844503138,0.6967159224377092,0.266960384677782,0.11224423462751615,2,0.6289471944264441
Franco Vázquez,485,1,Cremonese,Serie A,F M S,Low,0.18556701030927836,0.2689160808114354,2.2268041237113403,0.18556701030927836,0.3510513158956754,1.6701030927835052,0.5625180423490166,0.2853339660106246,0.12076323999402423,4,0.6267649779380459
Myron Boadu,999,1,Bochum,Bundesliga,F S,Medium,0.5405405405405406,0.6731253785190282,2.2522522522522523,0.09009009009009009,0.14844218873091644,0.990990990990991,0.9041001439631522,0.10403348351115581,0.3291787375509739,0,0.6264711621583168
Samuele Inácio,371,1,Borussia Dortmund,Bundesliga,M S,Low,0.24258760107816713,0.4867950250517647,2.183288409703504,0.0,0.22273643840998006,1.940700808625337,0.8343413833659293,0.3431556164977364,0.22296414110395643,0,0.6260519768226805
Jonathan Burkardt,3495,2,Eintracht Frankfurt,Bundesliga,F S,High,0.6398799817363512,0.6251576516101034,2.89413606418368,0.07631596112451895,0.09536349327178877,0.7338073185049899,0.7745014872045,0.14694283566394592,0.26162979213005655,0,0.6253776572691312
Brahim Diaz,2611,2,Real Madrid,La Liga,F M S,High,0.16171814836998374,0.26117352809101313,1.4400616069136647,0.2926328399075896,0.24164067871203687,1.8636091383588602,0.8387836476014465,0.4235938411482367,0.16665460357792167,2,0.6233120683015224
Felix Correia,2124,1,Lille,Ligue 1,M S,High,0.1694915254237288,0.24605731081249096,1.5677966101694916,0.211864406779661,0.24863250964021277,1.652542372881356,0.7756882480550874,0.3948470606800106,0.1569446631128321,4,0.622840025692355
Raul García,1599,2,Osasuna,La Liga,F S,Medium,0.6268779022125102,0.5902705631327984,3.675225348265501,0.06145861786397159,0.10269309445957168,0.8850040972411909,0.6399718520827581,0.08619250304594013,0.15962185125089684,0,0.6226564623431351
Corentin Tolisso,4662,2,Lyon,Ligue 1,F M S,High,0.3133495492917442,0.2749108824980738,2.034625840606668,0.15452854485620265,0.16582346045595883,1.24052081842896,0.8366096996694126,0.5024518053842761,0.1577679037628617,4,0.622178710505958
Lovro Majer,1686,2,Wolfsburg,Bundesliga,M S,Medium,0.1549053356282272,0.2280259870539115,1.8035406933857878,0.21022866978116547,0.2257459199173733,1.5158593557905091,0.5779712519786825,0.22742947067525893,0.14321568748860863,4,0.6205135585166868
Lee Kang-In,3197,2,Paris Saint Germain,Ligue 1,F M S,High,0.2451973454418442,0.20769174717213157,2.1942018861334263,0.27663290254977296,0.3789439506456646,3.231575270695075,0.904449809654907,0.5641942727742206,0.09459011913123555,2,0.6161466412574916
Nicolo Zaniolo,2973,2,Udinese,Serie A,F M S,High,0.2091549295774648,0.2432484464326375,2.788732394366197,0.24084507042253522,0.2119911192122742,1.9204225352112676,0.5012917416917921,0.15958769182399124,0.08728278595687464,4,0.614992513716635
Hamed Junior Traore,2154,1,Auxerre,Ligue 1,F M,High,0.41782729805013924,0.31961919542682204,2.883008356545961,0.08356545961002786,0.12167271903734189,1.128133704735376,0.5833337974311747,0.19546922739896105,0.1108630832446658,3,0.6135005679602725
Amine Harit,529,1,Marseille,Ligue 1,M S,Low,0.3402646502835539,0.17182230759264164,1.3610586011342156,0.6805293005671078,0.48671743031485537,3.232514177693762,0.8051166176401601,0.29371816164942455,0.12624166766181588,2,0.6129312757960066
Marius Bülter,3350,2,FC Cologne,Bundesliga,F M S,High,0.3184670850580852,0.2072498706237948,2.1751902790759776,0.16824676191747892,0.2143817969832541,1.3099212177860862,0.502316624504182,0.17905970181887282,0.09534559767430771,4,0.6121697093455257
David Neres,2200,2,Napoli,Serie A,F M S,High,0.2127003699136868,0.1794079110903709,1.8588162762022196,0.28668310727496915,0.2999286206827284,1.8403205918618988,0.6924982321289002,0.33592088659019487,0.09562634111620967,4,0.6115907260594753
Jean-Phillipe Krasso,1082,1,Paris FC,Ligue 1,F S,Medium,0.08317929759704251,0.2947842231529891,2.245841035120148,0.16635859519408502,0.2626652913959955,1.9131238447319774,0.6616851427831623,0.1586960343120692,0.15940950200375587,4,0.6110592294203528
Nuno Mendes,1251,1,Paris Saint Germain,Ligue 1,D F S,Medium,0.2158273381294964,0.21942787408399925,2.158273381294964,0.3597122302158273,0.3636887756665405,2.0863309352517985,0.8376557200396662,0.667017689175743,0.12700475230813027,2,0.6108078173452417
Jacob Murphy,4073,2,Newcastle United,Premier League,D F M S,High,0.23602276531637095,0.21073157271444498,1.9183126883160362,0.2711750920656177,0.30779883126436086,1.4010713090056912,0.590147314066891,0.1672674949549994,0.11735623169029068,4,0.6094363848213078
Chuba Akpom,633,1,Lille,Ligue 1,F S,Low,0.2843601895734597,0.414857711660636,2.8436018957345968,0.14218009478672985,0.12741852834185152,0.7109004739336492,0.6871712250167159,0.1672730139363999,0.22190114054828883,0,0.6091214143906695
Afonso Moreira,1695,1,Lyon,Ligue 1,D F M S,Medium,0.21238938053097345,0.1678524172279687,2.1238938053097343,0.37168141592920356,0.31472433923817844,1.6991150442477876,0.702780536417149,0.2979546260517255,0.07903051311150193,4,0.6063497099191253
Federico Bernardeschi,1198,1,Bologna,Serie A,F M S,Medium,0.22537562604340566,0.1816499520105641,2.929883138564274,0.15025041736227046,0.2682193374737027,2.1786310517529217,0.6061164630679584,0.236995377039882,0.08151952640559428,4,0.6047671322144962
Mikel Oyarzabal,5018,2,Real Sociedad,La Liga,F S,High,0.23685249353041798,0.3293052611779336,2.23825606386245,0.1263213298828896,0.16340165688595448,1.065836220886881,0.6233809129922602,0.20979614123552376,0.217585297730636,3,0.6020208570044189
Nesta Elphege,297,1,Parma Calcio 1913,Serie A,F S,Low,0.6060606060606061,0.7121048167799457,1.8181818181818181,0.30303030303030304,0.10815222267851685,1.2121212121212122,0.7384393843963291,0.057627311484380175,0.39165764922897023,0,0.600857642203176
Lucas Boyé,1960,1,Alaves,La Liga,F M S,High,0.3673469387755102,0.40747844521906607,2.8928571428571423,0.04591836734693878,0.1244207672033535,1.2857142857142856,0.5599042681492485,0.17334586147656095,0.176250920261419,0,0.6001400964537096
Said Benrahma,757,1,Lyon,Ligue 1,F M S,Low,0.11889035667107001,0.2456983505370516,2.0211360634081905,0.35667107001321,0.2723370738760562,1.7833553500660502,0.6163079411165402,0.24805922174390743,0.12156447801081573,4,0.5997806879770695
Tasos Douvikas,3556,2,Como,Serie A,F S,High,0.46355208143973825,0.5727561010317659,2.448645700781676,0.09271041628794764,0.09645696707751139,0.8943828394837302,0.7392786393425255,0.13957312086641444,0.24328105499040428,0,0.5983383920201623
Jéremy Doku,3301,2,Manchester City,Premier League,F M S,High,0.2221925668913058,0.16560857064297166,1.8676186027890838,0.29425502101821577,0.33840991887115746,2.540201507973577,0.8195946622204154,0.42825439107623775,0.08747608672096821,2,0.5977981671364232
Ibrahima Niane,907,1,Angers,Ligue 1,F S,Medium,0.19845644983461963,0.6919652494666595,2.976846747519294,0.09922822491730982,0.10873820084376135,0.8930540242557884,0.8893979741250142,0.20674585902810824,0.25778557111819583,0,0.5969274059973895
Oliver Burke,2571,2,Union Berlin,Bundesliga,F M S,High,0.3755320036718685,0.3821429428215851,2.3282984227655845,0.0751064007343737,0.13060080148494174,1.2843194525577901,0.5786223218608487,0.12318272081736999,0.16890688376144147,3,0.5930275703174098
Rayan Fofana,759,1,Lens,Ligue 1,F M S,Low,0.5928853754940712,0.7488519887222721,4.268774703557312,0.0,0.03991179094601996,0.5928853754940712,0.8891960762058324,0.16942973222892746,0.17542551217290261,0,0.592213890396486
Lukas Nmecha,1503,2,Leeds,Premier League,F S,Medium,0.40632054176072235,0.5992175135619594,2.920428893905192,0.06348758465011287,0.11787984576170873,0.8507336343115125,0.719356048651435,0.13414705549019892,0.25989802928606925,0,0.5910708901229571
Vincenzo Grifo,4243,2,Freiburg,Bundesliga,M S,High,0.22614274258219727,0.16846588031712206,1.9919807538091419,0.3079390537289495,0.3001414306085398,2.18925421010425,0.5175368389549404,0.24705530282441576,0.14929828716227334,4,0.5906235388667993
Steve Mounie,299,1,Augsburg,Bundesliga,M S,Low,0.3010033444816054,1.194669374679044,6.321070234113712,0.0,0.016705871973946716,0.6020066889632107,1.2248009956600676,0.11518854541971929,0.18899795927462124,0,0.5904900481319888
Irvin Cardona,1679,1,Saint-Etienne,Ligue 1,F M S,Medium,0.3216200119118523,0.2760282329862195,1.8225134008338295,0.21441334127456818,0.16037504398943483,1.5008933889219773,0.48250615779818556,0.12247504191633986,0.16781096999279796,3,0.5892719185672405
Rayan,1146,1,Bournemouth,Premier League,M S,Medium,0.39267015706806285,0.20956104153191857,2.1989528795811517,0.15706806282722513,0.21823851737871533,1.0994764397905759,0.49773930581725395,0.22169573646994473,0.09530037841094392,4,0.5892211125124545
Jota Silva,799,1,Nottingham Forest,Premier League,M S,Low,0.3379224030037547,0.30848478413512176,2.590738423028786,0.11264080100125155,0.37792332677895646,1.5769712140175218,0.49258219255355934,0.0989153939596516,0.11907214614684167,4,0.5890981455248425
Gaetan Perrin,3064,2,Lille,Ligue 1,F M S,High,0.3221957040572792,0.19910186152629608,1.9403341288782816,0.315035799522673,0.2839994042720601,2.448687350835322,0.4925335124846289,0.2046603186673936,0.10268071009563294,4,0.5849990899482498
Shuto Machino,2947,2,Borussia M.Gladbach,Bundesliga,F M S,High,0.3576437587657784,0.3228250178305999,2.2510518934081345,0.091164095371669,0.10218009356602628,1.2201963534361853,0.5601881759444991,0.2310672351048128,0.16201101650178765,3,0.5836940095747636
